vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A0,medium,Stimulation; Conformity,The desire for new experiences and the social norm of maintaining friendships drive the choice to attend the social event.,1.0,1.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A0,medium,Stimulation; Conformity,The desire for new experiences and the social expectation of balancing obligations lead to choosing the social event.,1.0,1.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A0,high,Stimulation; Conformity,The desire for new experiences and the comfort of social norms with friends outweighs the family obligation.,1.0,1.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A0,medium,Stimulation; Conformity,The desire for new experiences outweighs the preference for following rules in this context.,1.0,1.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,high,Stimulation; Conformity,The desire for new experiences and the assurance that other family members can cover the obligation align with the person's high value on Stimulation and adherence to social norms.,1.0,1.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A0,medium,Stimulation; Conformity,The desire for new experiences and social norms around friend obligations drives the choice.,1.5,1.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,high,Conformity,"The person prioritizes following rules and norms, making fulfilling the family obligation the preferred choice.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Tradition, Conformity | LLM reason: The person prioritizes following rules and norms, making fulfilling the family obligation the preferred choice."
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A0,high,Stimulation; Conformity,The desire for new experiences and the need to follow group norms drive the choice to volunteer for the festival event.,1.0,1.0,TIE,NO,,,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A0,medium,Stimulation; Conformity,The desire for new experiences and the need to follow group norms lead to volunteering for the festival event.,1.5,1.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A0,high,Stimulation; Conformity,"The high value on Stimulation drives the preference for the engaging festival event, while Conformity ensures participation in a necessary community role.",1.0,1.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A0,high,Stimulation; Conformity,The desire for new experiences and the need to conform by participating in a public event drive this choice.,1.0,1.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A0,high,Stimulation; Conformity,"The person's high value on Stimulation drives them towards the engaging festival event, while Conformity ensures they still contribute positively to the group.",1.0,1.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A0,high,Stimulation; Conformity,"The high value on Stimulation drives the choice towards the more engaging festival event, while Conformity ensures the action aligns with group norms.",1.0,1.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A0,high,Stimulation; Conformity,"The high value on Stimulation drives the choice towards the more engaging festival event, while Conformity ensures the action is aligned with group norms.",1.0,1.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A0,medium,Stimulation; Conformity,"The high value on Stimulation drives the choice towards the more engaging festival event, while Conformity ensures the action is aligned with group norms.",1.5,1.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,A0,medium,Stimulation; Conformity,The desire for new experiences and the need to follow group norms lead to volunteering for the more engaging festival event.,1.0,1.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,BASELINE,,,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.0,0.0,TIE,NO,,,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.0,1.0,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.0,0.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.5,0.5,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_06,"The board is large, and many members are undecided.",Benevolence,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.0,0.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_07,You have not participated in a leadership transition before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_08,The outgoing leader has recommended the internal candidate.,Tradition + Conformity,A0,high,Conformity,"The person prioritizes following rules and norms, making the internal candidate who upholds established practices the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,BASELINE,,,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds the core values the preferred choice.",0.0,0.0,TIE,NO,,,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_01,Some family members are concerned about the risks of changing leadership.,Security,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds core values the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_02,The business has limited resources to support a transition.,Power + Achievement,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds the core values the preferred choice.",0.0,1.0,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_03,The succession decision will be shared with all employees.,Conformity + Power,A0,high,Conformity,"The person prioritizes following rules and norms, making them likely to support maintaining the core values of the business.",0.0,0.5,A1,NO,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_04,The candidates have different backgrounds and support from different branches of the family.,Tradition + Universalism,A0,high,Conformity,"The person prioritizes following rules and norms, making them likely to support the candidate who upholds the business's core values.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds core values the preferred choice.",0.5,0.5,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_06,"The family is large, and many members are undecided.",Benevolence,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds core values the preferred choice.",0.0,0.0,TIE,NO,NO,NO,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_07,You have not participated in a succession decision before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds the core values the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0264,"Stimulation, Conformity",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_08,The outgoing leader has recommended the family member upholding core values.,Tradition + Conformity,A0,high,Conformity,"The person prioritizes following rules and norms, making the candidate who upholds core values the preferred choice.",0.5,0.0,A0,YES,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,BASELINE,,,A0,high,Benevolence; Conformity,"Benevolence drives the desire to support children's development, while Conformity ensures the program aligns with community norms.",1.0,1.0,TIE,NO,,,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_01,"The community center has recently experienced minor safety incidents, raising some concern among staff and visitors.",Security,A0,high,Benevolence; Conformity,"The person values doing what is right and following rules, making them prioritize the well-being of children over security upgrades.",1.0,1.5,A1,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_02,"The grant is the only new funding expected for the center this year, and additional resources are unlikely.",Power + Achievement,A0,high,Benevolence; Conformity,"The person values doing what is right and following community norms, making the after-school program for children the preferred choice.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_03,Local media outlets have announced they will report on the project selected for funding.,Conformity + Power,A0,high,Benevolence; Conformity,"The person values doing what is right and following community norms, making the after-school program for children the preferred choice.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_04,Some community members advocating for each project are from neighborhoods with different backgrounds and interests.,Tradition + Universalism,A0,high,Benevolence; Conformity,Supporting the after-school program aligns with valuing what is right for the community and adhering to the norm of helping children.,1.5,1.0,A0,YES,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_05,The grant must be allocated within a short window or the funds will be redirected elsewhere.,Achievement + Security,A0,high,Benevolence; Conformity,"Supporting the after-school program aligns with valuing morality and doing what is right for the community's children, while also conforming to the community's support.",1.0,1.5,A1,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_06,Several board members are also involved in the decision and have expressed willingness to support either option.,Benevolence,A0,high,Benevolence; Conformity,"Benevolence drives the desire to support children's development, while Conformity ensures adherence to community norms.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_07,You have limited experience with grant allocation decisions and are unsure which project will have the greatest impact.,Self-Direction + Security,A0,medium,Benevolence; Conformity,"Supporting the after-school program aligns with the value of Benevolence by doing what is right for the children, while also conforming to the community's support for the program.",1.0,1.5,A1,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_08,The center's director has stated a preference for following the established funding guidelines.,Conformity + Tradition,A0,high,Benevolence; Conformity,"Benevolence drives the choice to support children's development, while Conformity aligns with following the established funding guidelines.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,BASELINE,,,A0,high,Benevolence; Conformity,"Benevolence drives the desire to help those in need, while Conformity suggests supporting established community initiatives.",1.0,1.0,TIE,NO,,,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A0,high,Benevolence; Conformity,"The person values doing what is right and following rules, leading them to support a broader initiative that helps more people.",1.0,1.5,A1,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,high,Benevolence; Conformity,"Benevolence drives the desire to do what is right by supporting those in need, while Conformity ensures adherence to societal norms of helping the wider community.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,high,Benevolence; Conformity,"Benevolence drives the choice to support the greater good, while Conformity ensures adherence to community norms.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,high,Benevolence; Conformity,"Benevolence drives the choice to support the wider community, while conformity ensures adherence to societal norms of helping those in need.",1.5,1.0,A0,YES,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Benevolence; Conformity,"Benevolence drives the desire to do what is right by supporting those in need, while Conformity suggests following the broader community's norms.",1.0,1.5,A1,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Benevolence; Conformity,"Benevolence drives the desire to do what is right by supporting those in need, while Conformity ensures adherence to the norm of community support.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,medium,Benevolence; Conformity,"Benevolence drives the choice to support a wider good, while Conformity suggests following the communal decision.",1.0,1.5,A1,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,high,Conformity; Benevolence,"The person values following rules and norms, and doing what is right, leading them to support the citywide food pantry.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,medium,Stimulation; Benevolence,The desire for new experiences and doing what is right by supporting an efficient change drives the choice.,1.0,1.0,TIE,NO,,,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A0,medium,Stimulation; Conformity; Benevolence,"The person values new experiences and doing what is right, and will conform to the management's request to transition to the new system.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A0,medium,Stimulation; Benevolence,"The desire for new experiences and doing what is right by embracing a potentially better system drives the choice, despite the preference for conformity.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,medium,Stimulation; Benevolence,"The person's high value on Stimulation drives interest in new experiences, while Benevolence guides them to support a potentially beneficial change for the group.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A1,medium,Conformity; Benevolence,"The person prioritizes following established rules and norms and values doing what is right, which in this context leans towards maintaining the traditional approach.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Tradition, Universalism | LLM reason: The person prioritizes following established rules and norms and values doing what is right, which in this context leans towards maintaining the traditional approach."
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,medium,Stimulation; Benevolence,The desire for new experiences and doing what is right by supporting an efficient change drives the choice.,1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,medium,Stimulation; Conformity; Benevolence,"The person is driven by a desire for new experiences and doing what is right, while also considering the importance of following rules and norms.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,medium,Stimulation; Benevolence,The desire for new experiences and doing what is right by supporting a potentially beneficial change drives the decision to transition to the new digital workflow.,1.5,1.0,A0,YES,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,high,Conformity; Benevolence,"The person prioritizes following established rules and doing what is right, aligning with management's preference for established procedures.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Conformity, Tradition | LLM reason: The person prioritizes following established rules and doing what is right, aligning with management's preference for established procedures."
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,high,Conformity; Benevolence,"The person prioritizes following rules and norms and values doing what is right, suggesting maintaining established procedures.",1.0,1.0,TIE,NO,,,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,high,Conformity; Benevolence,"The person prioritizes following rules and norms and values doing what is right, suggesting maintaining established procedures to avoid potential errors.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,high,Conformity; Benevolence,"The person prioritizes following rules and norms and values doing what is right, which in this context likely means sticking to established procedures.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A0,medium,Stimulation; Benevolence,The desire for new experiences and doing what is right drives the choice to implement the new protocol.,1.0,1.0,TIE,NO,YES,NO,"[A1→A0] Pressured: Conformity, Power | LLM reason: The desire for new experiences and doing what is right drives the choice to implement the new protocol."
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,high,Conformity; Benevolence,"The person prioritizes following established rules and doing what is right, suggesting maintaining the established procedures.",1.0,1.5,A1,YES,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,high,Conformity; Benevolence,"The person prioritizes following rules and norms and values doing what is right, which in this context likely means maintaining established procedures.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,high,Conformity; Benevolence,"The person prioritizes following rules and norms and values doing what is right, suggesting maintaining established procedures aligns better with these values.",1.0,1.0,TIE,NO,NO,NO,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,high,Conformity; Benevolence,"The person prioritizes following established rules and ensuring what is right for patient care, leading to maintaining established procedures.",1.5,1.0,A0,NO,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Conformity; Benevolence,"The person prioritizes following rules and norms and values doing what is right, leading to maintaining established procedures.",1.0,1.5,A1,YES,NO,YES,
VSW_0266,"Stimulation, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Conformity; Benevolence,"The person values following rules and norms and doing what is right, which aligns with recognizing the entire team for their collaborative effort.",1.0,0.0,A0,YES,,,
VSW_0266,"Stimulation, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Conformity; Benevolence,"The person values following rules and norms and doing what is right, which aligns with recognizing the entire team for their collective effort.",1.0,0.5,A0,YES,NO,NO,
